fact_card_key,customer_key,card_id,card_type,card_status,issue_date,expiry_date,credit_limit,utilization_pct,activation_flag
2268,2518,CARD0000002268,CREDIT_PLATINUM,ACTIVE,2022-06-25,2027-06-24,20000000.0,9.82,True
2269,2520,CARD0000002269,CREDIT_PLATINUM,ACTIVE,2024-07-19,2029-07-18,20000000.0,25.35,True
2270,2521,CARD0000002270,DEBIT,EXPIRED,2021-08-05,2026-08-04,0.0,0.0,True
2271,2522,CARD0000002271,CREDIT_STANDARD,ACTIVE,2021-10-30,2026-10-29,120000000.0,39.18,True
2272,2524,CARD0000002272,DEBIT,ACTIVE,2022-11-01,2027-10-31,0.0,0.0,True
2273,2525,CARD0000002273,DEBIT,ACTIVE,2022-10-29,2027-10-28,0.0,0.0,True
2274,2527,CARD0000002274,DEBIT,ACTIVE,2023-06-10,2028-06-08,0.0,0.0,True
2275,2528,CARD0000002275,CREDIT_PLATINUM,EXPIRED,2021-07-08,2026-07-07,120000000.0,79.41,True
2276,2528,CARD0000002276,DEBIT,EXPIRED,2021-05-20,2026-05-19,0.0,0.0,True
2277,2531,CARD0000002277,DEBIT,ACTIVE,2026-02-03,2031-02-02,0.0,0.0,True
2278,2532,CARD0000002278,DEBIT,ACTIVE,2025-08-12,2030-08-11,0.0,0.0,True
2279,2532,CARD0000002279,DEBIT,ACTIVE,2024-07-09,2029-07-08,0.0,0.0,True
2280,2533,CARD0000002280,DEBIT,ACTIVE,2021-10-17,2026-10-16,0.0,0.0,True
2281,2534,CARD0000002281,CREDIT_GOLD,ACTIVE,2023-02-13,2028-02-12,30000000.0,35.04,True
2282,2535,CARD0000002282,DEBIT,ACTIVE,2022-07-22,2027-07-21,0.0,0.0,True
2283,2536,CARD0000002283,CREDIT_GOLD,BLOCKED,2026-05-25,2031-05-24,30000000.0,27.78,True
2284,2536,CARD0000002284,DEBIT,ACTIVE,2025-04-29,2030-04-28,0.0,0.0,True
2285,2537,CARD0000002285,CREDIT_PLATINUM,ACTIVE,2026-02-27,2031-02-26,200000000.0,33.77,True
2286,2538,CARD0000002286,DEBIT,ACTIVE,2022-01-15,2027-01-14,0.0,0.0,True
2287,2539,CARD0000002287,DEBIT,ACTIVE,2025-03-03,2030-03-02,0.0,0.0,True
2288,2539,CARD0000002288,DEBIT,ACTIVE,2021-09-06,2026-09-05,0.0,0.0,True
2289,2540,CARD0000002289,DEBIT,ACTIVE,2022-09-03,2027-09-02,0.0,0.0,True
2290,2540,CARD0000002290,DEBIT,ACTIVE,2024-10-20,2029-10-19,0.0,0.0,True
2291,2543,CARD0000002291,CREDIT_PLATINUM,EXPIRED,2021-06-08,2026-06-07,200000000.0,82.74,True
2292,2544,CARD0000002292,DEBIT,BLOCKED,2024-01-08,2029-01-06,0.0,0.0,True
2293,2544,CARD0000002293,CREDIT_PLATINUM,ACTIVE,2022-10-06,2027-10-05,50000000.0,7.09,False
2294,2545,CARD0000002294,DEBIT,ACTIVE,2025-06-21,2030-06-20,0.0,0.0,True
2295,2546,CARD0000002295,CREDIT_PLATINUM,ACTIVE,2023-06-09,2028-06-07,200000000.0,66.83,True
2296,2547,CARD0000002296,CREDIT_GOLD,ACTIVE,2023-09-21,2028-09-19,200000000.0,78.34,True
2297,2549,CARD0000002297,CREDIT_STANDARD,ACTIVE,2025-05-24,2030-05-23,200000000.0,58.37,True
2298,2550,CARD0000002298,CREDIT_PLATINUM,ACTIVE,2026-04-05,2031-04-04,120000000.0,8.09,True
2299,2551,CARD0000002299,CREDIT_STANDARD,ACTIVE,2022-09-23,2027-09-22,300000000.0,56.08,True
2300,2552,CARD0000002300,DEBIT,ACTIVE,2026-04-04,2031-04-03,0.0,0.0,True
2301,2554,CARD0000002301,CREDIT_PLATINUM,BLOCKED,2022-12-04,2027-12-03,80000000.0,41.14,True
2302,2555,CARD0000002302,CREDIT_PLATINUM,ACTIVE,2021-11-10,2026-11-09,50000000.0,6.35,False
2303,2558,CARD0000002303,DEBIT,ACTIVE,2022-12-02,2027-12-01,0.0,0.0,True
2304,2559,CARD0000002304,DEBIT,ACTIVE,2022-03-25,2027-03-24,0.0,0.0,True
2305,2560,CARD0000002305,CREDIT_STANDARD,EXPIRED,2021-08-15,2026-08-14,80000000.0,49.84,True
2306,2561,CARD0000002306,CREDIT_GOLD,ACTIVE,2024-03-05,2029-03-04,20000000.0,77.14,True
2307,2562,CARD0000002307,DEBIT,ACTIVE,2023-03-04,2028-03-02,0.0,0.0,True
2308,2562,CARD0000002308,DEBIT,ACTIVE,2023-11-19,2028-11-17,0.0,0.0,True
2309,2563,CARD0000002309,DEBIT,BLOCKED,2025-04-09,2030-04-08,0.0,0.0,True
2310,2563,CARD0000002310,DEBIT,ACTIVE,2023-08-05,2028-08-03,0.0,0.0,True
2311,2564,CARD0000002311,DEBIT,ACTIVE,2024-04-10,2029-04-09,0.0,0.0,True
2312,2565,CARD0000002312,DEBIT,ACTIVE,2025-01-20,2030-01-19,0.0,0.0,True
2313,2565,CARD0000002313,CREDIT_GOLD,ACTIVE,2025-07-12,2030-07-11,50000000.0,38.48,True
2314,2566,CARD0000002314,CREDIT_PLATINUM,ACTIVE,2024-11-20,2029-11-19,20000000.0,71.32,True
2315,2567,CARD0000002315,DEBIT,EXPIRED,2021-05-03,2026-05-02,0.0,0.0,True
2316,2568,CARD0000002316,CREDIT_STANDARD,ACTIVE,2023-08-27,2028-08-25,50000000.0,82.56,True
2317,2570,CARD0000002317,DEBIT,ACTIVE,2025-07-28,2030-07-27,0.0,0.0,True
2318,2570,CARD0000002318,CREDIT_PLATINUM,ACTIVE,2022-12-04,2027-12-03,80000000.0,53.84,True
2319,2571,CARD0000002319,DEBIT,ACTIVE,2021-11-28,2026-11-27,0.0,0.0,True
2320,2573,CARD0000002320,DEBIT,ACTIVE,2026-04-25,2031-04-24,0.0,0.0,True
2321,2574,CARD0000002321,CREDIT_GOLD,ACTIVE,2024-03-13,2029-03-12,50000000.0,61.36,True
2322,2574,CARD0000002322,DEBIT,ACTIVE,2024-05-10,2029-05-09,0.0,0.0,True
2323,2576,CARD0000002323,DEBIT,ACTIVE,2025-05-01,2030-04-30,0.0,0.0,True
2324,2578,CARD0000002324,DEBIT,ACTIVE,2023-10-10,2028-10-08,0.0,0.0,True
2325,2580,CARD0000002325,DEBIT,ACTIVE,2024-10-31,2029-10-30,0.0,0.0,True
2326,2581,CARD0000002326,DEBIT,ACTIVE,2022-09-01,2027-08-31,0.0,0.0,True
2327,2581,CARD0000002327,CREDIT_PLATINUM,ACTIVE,2025-06-14,2030-06-13,120000000.0,18.5,True
2328,2582,CARD0000002328,CREDIT_GOLD,ACTIVE,2022-02-06,2027-02-05,50000000.0,15.43,True
2329,2583,CARD0000002329,CREDIT_GOLD,ACTIVE,2023-07-25,2028-07-23,120000000.0,79.45,True
2330,2584,CARD0000002330,DEBIT,ACTIVE,2022-01-20,2027-01-19,0.0,0.0,True
2331,2585,CARD0000002331,CREDIT_PLATINUM,ACTIVE,2022-06-14,2027-06-13,50000000.0,35.81,True
2332,2586,CARD0000002332,CREDIT_PLATINUM,ACTIVE,2023-09-14,2028-09-12,80000000.0,69.34,True
2333,2586,CARD0000002333,CREDIT_STANDARD,ACTIVE,2021-12-26,2026-12-25,120000000.0,82.51,True
2334,2587,CARD0000002334,DEBIT,ACTIVE,2025-05-11,2030-05-10,0.0,0.0,True
2335,2587,CARD0000002335,DEBIT,ACTIVE,2024-06-30,2029-06-29,0.0,0.0,True
2336,2588,CARD0000002336,CREDIT_GOLD,ACTIVE,2024-02-17,2029-02-15,120000000.0,27.06,True
2337,2590,CARD0000002337,DEBIT,ACTIVE,2021-12-13,2026-12-12,0.0,0.0,True
2338,2592,CARD0000002338,CREDIT_GOLD,ACTIVE,2024-11-12,2029-11-11,30000000.0,19.46,True
2339,2592,CARD0000002339,CREDIT_PLATINUM,ACTIVE,2022-11-22,2027-11-21,30000000.0,61.95,True
2340,2593,CARD0000002340,DEBIT,EXPIRED,2021-08-10,2026-08-09,0.0,0.0,True
2341,2594,CARD0000002341,CREDIT_PLATINUM,ACTIVE,2026-06-03,2031-06-02,30000000.0,17.09,True
2342,2594,CARD0000002342,CREDIT_GOLD,ACTIVE,2024-10-01,2029-09-30,120000000.0,83.47,False
2343,2595,CARD0000002343,CREDIT_STANDARD,ACTIVE,2022-04-04,2027-04-03,50000000.0,18.06,True
2344,2597,CARD0000002344,CREDIT_PLATINUM,ACTIVE,2026-04-10,2031-04-09,50000000.0,17.71,True
2345,2599,CARD0000002345,CREDIT_STANDARD,ACTIVE,2022-04-10,2027-04-09,200000000.0,34.51,True
2346,2599,CARD0000002346,DEBIT,ACTIVE,2022-08-21,2027-08-20,0.0,0.0,True
2347,2601,CARD0000002347,DEBIT,ACTIVE,2024-01-06,2029-01-04,0.0,0.0,True
2348,2602,CARD0000002348,DEBIT,ACTIVE,2024-02-02,2029-01-31,0.0,0.0,True
2349,2603,CARD0000002349,DEBIT,ACTIVE,2024-08-20,2029-08-19,0.0,0.0,True
2350,2605,CARD0000002350,CREDIT_PLATINUM,BLOCKED,2024-01-25,2029-01-23,300000000.0,52.46,True
2351,2609,CARD0000002351,DEBIT,ACTIVE,2025-11-15,2030-11-14,0.0,0.0,True
2352,2610,CARD0000002352,DEBIT,ACTIVE,2024-07-16,2029-07-15,0.0,0.0,True
2353,2610,CARD0000002353,CREDIT_PLATINUM,ACTIVE,2025-04-13,2030-04-12,200000000.0,20.38,True
2354,2613,CARD0000002354,CREDIT_GOLD,ACTIVE,2025-09-26,2030-09-25,50000000.0,75.91,True
2355,2613,CARD0000002355,DEBIT,ACTIVE,2025-11-21,2030-11-20,0.0,0.0,True
2356,2616,CARD0000002356,DEBIT,ACTIVE,2025-05-06,2030-05-05,0.0,0.0,True
2357,2618,CARD0000002357,DEBIT,ACTIVE,2022-04-25,2027-04-24,0.0,0.0,True
2358,2621,CARD0000002358,DEBIT,ACTIVE,2025-11-19,2030-11-18,0.0,0.0,True
2359,2622,CARD0000002359,DEBIT,ACTIVE,2023-08-18,2028-08-16,0.0,0.0,True
2360,2623,CARD0000002360,DEBIT,BLOCKED,2022-11-07,2027-11-06,0.0,0.0,True
2361,2624,CARD0000002361,DEBIT,ACTIVE,2022-05-12,2027-05-11,0.0,0.0,True
2362,2624,CARD0000002362,DEBIT,ACTIVE,2025-02-22,2030-02-21,0.0,0.0,True
2363,2625,CARD0000002363,DEBIT,ACTIVE,2024-07-19,2029-07-18,0.0,0.0,True
2364,2627,CARD0000002364,DEBIT,ACTIVE,2023-10-30,2028-10-28,0.0,0.0,True
2365,2628,CARD0000002365,DEBIT,EXPIRED,2021-05-28,2026-05-27,0.0,0.0,True
2366,2631,CARD0000002366,DEBIT,ACTIVE,2022-04-04,2027-04-03,0.0,0.0,True
2367,2632,CARD0000002367,CREDIT_STANDARD,ACTIVE,2023-06-15,2028-06-13,120000000.0,81.31,True
2368,2632,CARD0000002368,CREDIT_GOLD,ACTIVE,2025-09-30,2030-09-29,30000000.0,39.82,True
2369,2633,CARD0000002369,CREDIT_STANDARD,BLOCKED,2023-09-03,2028-09-01,300000000.0,16.17,True
2370,2633,CARD0000002370,CREDIT_STANDARD,ACTIVE,2024-10-10,2029-10-09,50000000.0,22.75,True
2371,2634,CARD0000002371,DEBIT,ACTIVE,2024-02-15,2029-02-13,0.0,0.0,True
2372,2635,CARD0000002372,DEBIT,ACTIVE,2021-12-19,2026-12-18,0.0,0.0,True
2373,2635,CARD0000002373,CREDIT_STANDARD,ACTIVE,2025-05-01,2030-04-30,30000000.0,68.82,True
2374,2636,CARD0000002374,CREDIT_PLATINUM,ACTIVE,2023-03-25,2028-03-23,50000000.0,26.5,True
2375,2637,CARD0000002375,CREDIT_GOLD,ACTIVE,2023-06-07,2028-06-05,200000000.0,46.94,True
2376,2637,CARD0000002376,DEBIT,EXPIRED,2021-04-12,2026-04-11,0.0,0.0,True
2377,2638,CARD0000002377,CREDIT_GOLD,ACTIVE,2023-05-02,2028-04-30,120000000.0,31.09,True
2378,2639,CARD0000002378,CREDIT_STANDARD,ACTIVE,2023-12-05,2028-12-03,200000000.0,43.88,True
2379,2639,CARD0000002379,DEBIT,EXPIRED,2021-04-15,2026-04-14,0.0,0.0,True
2380,2640,CARD0000002380,CREDIT_STANDARD,ACTIVE,2022-09-07,2027-09-06,120000000.0,8.65,True
2381,2641,CARD0000002381,DEBIT,ACTIVE,2025-06-27,2030-06-26,0.0,0.0,True
2382,2641,CARD0000002382,DEBIT,ACTIVE,2024-07-05,2029-07-04,0.0,0.0,True
2383,2642,CARD0000002383,CREDIT_GOLD,ACTIVE,2022-04-12,2027-04-11,300000000.0,4.23,True
2384,2643,CARD0000002384,CREDIT_PLATINUM,ACTIVE,2024-01-27,2029-01-25,20000000.0,76.34,True
2385,2643,CARD0000002385,CREDIT_PLATINUM,ACTIVE,2026-03-18,2031-03-17,200000000.0,31.75,True
2386,2646,CARD0000002386,DEBIT,ACTIVE,2026-06-22,2031-06-21,0.0,0.0,True
2387,2646,CARD0000002387,DEBIT,ACTIVE,2025-09-10,2030-09-09,0.0,0.0,True
2388,2649,CARD0000002388,DEBIT,ACTIVE,2024-02-18,2029-02-16,0.0,0.0,True
2389,2651,CARD0000002389,DEBIT,ACTIVE,2023-03-13,2028-03-11,0.0,0.0,True
2390,2653,CARD0000002390,DEBIT,ACTIVE,2022-05-20,2027-05-19,0.0,0.0,True
2391,2653,CARD0000002391,DEBIT,ACTIVE,2022-05-08,2027-05-07,0.0,0.0,True
2392,2654,CARD0000002392,DEBIT,ACTIVE,2021-10-08,2026-10-07,0.0,0.0,True
2393,2655,CARD0000002393,DEBIT,ACTIVE,2023-11-21,2028-11-19,0.0,0.0,True
2394,2657,CARD0000002394,CREDIT_GOLD,BLOCKED,2023-05-08,2028-05-06,50000000.0,72.1,True
2395,2658,CARD0000002395,DEBIT,ACTIVE,2024-05-02,2029-05-01,0.0,0.0,True
2396,2659,CARD0000002396,CREDIT_PLATINUM,ACTIVE,2024-07-22,2029-07-21,300000000.0,21.64,True
2397,2659,CARD0000002397,DEBIT,ACTIVE,2022-10-29,2027-10-28,0.0,0.0,True
2398,2660,CARD0000002398,CREDIT_GOLD,ACTIVE,2022-09-21,2027-09-20,80000000.0,21.62,True
2399,2661,CARD0000002399,CREDIT_GOLD,ACTIVE,2025-11-05,2030-11-04,300000000.0,17.24,True
2400,2662,CARD0000002400,DEBIT,ACTIVE,2021-09-01,2026-08-31,0.0,0.0,True
2401,2663,CARD0000002401,DEBIT,ACTIVE,2025-01-17,2030-01-16,0.0,0.0,True
2402,2663,CARD0000002402,DEBIT,ACTIVE,2026-05-18,2031-05-17,0.0,0.0,True
2403,2664,CARD0000002403,CREDIT_GOLD,EXPIRED,2021-08-14,2026-08-13,80000000.0,15.71,True
2404,2665,CARD0000002404,CREDIT_GOLD,ACTIVE,2023-11-08,2028-11-06,30000000.0,75.14,True
2405,2666,CARD0000002405,CREDIT_STANDARD,ACTIVE,2025-03-17,2030-03-16,50000000.0,31.28,True
2406,2667,CARD0000002406,DEBIT,ACTIVE,2022-02-21,2027-02-20,0.0,0.0,True
2407,2668,CARD0000002407,CREDIT_GOLD,EXPIRED,2021-06-29,2026-06-28,50000000.0,21.96,True
2408,2670,CARD0000002408,DEBIT,ACTIVE,2023-12-22,2028-12-20,0.0,0.0,True
2409,2670,CARD0000002409,CREDIT_GOLD,ACTIVE,2025-04-17,2030-04-16,200000000.0,30.51,True
2410,2671,CARD0000002410,DEBIT,ACTIVE,2024-11-05,2029-11-04,0.0,0.0,True
2411,2673,CARD0000002411,DEBIT,ACTIVE,2021-10-09,2026-10-08,0.0,0.0,True
2412,2674,CARD0000002412,CREDIT_STANDARD,ACTIVE,2022-12-12,2027-12-11,300000000.0,44.42,True
2413,2676,CARD0000002413,DEBIT,ACTIVE,2024-01-25,2029-01-23,0.0,0.0,True
2414,2676,CARD0000002414,DEBIT,ACTIVE,2026-03-10,2031-03-09,0.0,0.0,True
2415,2677,CARD0000002415,DEBIT,ACTIVE,2024-04-20,2029-04-19,0.0,0.0,True
2416,2678,CARD0000002416,DEBIT,ACTIVE,2026-05-30,2031-05-29,0.0,0.0,True
2417,2679,CARD0000002417,DEBIT,EXPIRED,2021-03-31,2026-03-30,0.0,0.0,True
2418,2679,CARD0000002418,CREDIT_GOLD,BLOCKED,2022-03-20,2027-03-19,30000000.0,3.95,True
2419,2681,CARD0000002419,DEBIT,ACTIVE,2022-03-08,2027-03-07,0.0,0.0,True
2420,2681,CARD0000002420,CREDIT_GOLD,ACTIVE,2025-08-22,2030-08-21,300000000.0,57.03,True
2421,2682,CARD0000002421,CREDIT_PLATINUM,ACTIVE,2024-02-13,2029-02-11,20000000.0,27.43,True
2422,2682,CARD0000002422,CREDIT_GOLD,ACTIVE,2022-02-19,2027-02-18,80000000.0,76.45,False
2423,2684,CARD0000002423,DEBIT,ACTIVE,2024-06-30,2029-06-29,0.0,0.0,True
2424,2685,CARD0000002424,CREDIT_GOLD,ACTIVE,2026-06-21,2031-06-20,20000000.0,24.85,True
2425,2688,CARD0000002425,CREDIT_STANDARD,ACTIVE,2024-06-22,2029-06-21,200000000.0,6.55,True
2426,2689,CARD0000002426,CREDIT_GOLD,ACTIVE,2022-01-19,2027-01-18,120000000.0,25.12,True
2427,2690,CARD0000002427,DEBIT,EXPIRED,2021-07-07,2026-07-06,0.0,0.0,True
2428,2691,CARD0000002428,CREDIT_PLATINUM,ACTIVE,2022-12-22,2027-12-21,30000000.0,73.5,True
2429,2692,CARD0000002429,CREDIT_GOLD,ACTIVE,2022-11-03,2027-11-02,30000000.0,78.15,True
2430,2693,CARD0000002430,DEBIT,ACTIVE,2025-05-21,2030-05-20,0.0,0.0,True
2431,2694,CARD0000002431,DEBIT,ACTIVE,2021-10-14,2026-10-13,0.0,0.0,True
2432,2694,CARD0000002432,CREDIT_PLATINUM,ACTIVE,2022-04-19,2027-04-18,120000000.0,30.47,True
2433,2695,CARD0000002433,CREDIT_STANDARD,ACTIVE,2025-03-19,2030-03-18,80000000.0,54.98,True
2434,2696,CARD0000002434,CREDIT_GOLD,ACTIVE,2023-07-02,2028-06-30,300000000.0,33.08,True
2435,2696,CARD0000002435,CREDIT_GOLD,ACTIVE,2024-02-10,2029-02-08,50000000.0,24.21,True
2436,2697,CARD0000002436,CREDIT_STANDARD,ACTIVE,2023-07-12,2028-07-10,80000000.0,31.95,True
2437,2698,CARD0000002437,CREDIT_GOLD,ACTIVE,2022-01-03,2027-01-02,20000000.0,37.46,True
2438,2700,CARD0000002438,CREDIT_STANDARD,ACTIVE,2023-11-29,2028-11-27,200000000.0,73.41,True
2439,2702,CARD0000002439,DEBIT,ACTIVE,2022-09-18,2027-09-17,0.0,0.0,True
2440,2702,CARD0000002440,DEBIT,ACTIVE,2021-10-23,2026-10-22,0.0,0.0,True
2441,2703,CARD0000002441,CREDIT_GOLD,ACTIVE,2023-06-21,2028-06-19,50000000.0,73.63,True
2442,2703,CARD0000002442,CREDIT_PLATINUM,ACTIVE,2025-05-27,2030-05-26,20000000.0,29.87,True
2443,2704,CARD0000002443,DEBIT,ACTIVE,2025-10-28,2030-10-27,0.0,0.0,True
2444,2705,CARD0000002444,CREDIT_GOLD,ACTIVE,2023-04-26,2028-04-24,30000000.0,7.64,True
2445,2706,CARD0000002445,DEBIT,ACTIVE,2022-09-06,2027-09-05,0.0,0.0,True
2446,2707,CARD0000002446,DEBIT,ACTIVE,2022-09-01,2027-08-31,0.0,0.0,True
2447,2707,CARD0000002447,CREDIT_GOLD,ACTIVE,2024-05-07,2029-05-06,50000000.0,67.17,True
2448,2708,CARD0000002448,DEBIT,ACTIVE,2024-03-07,2029-03-06,0.0,0.0,True
2449,2708,CARD0000002449,CREDIT_GOLD,ACTIVE,2023-04-10,2028-04-08,80000000.0,14.92,True
2450,2710,CARD0000002450,DEBIT,ACTIVE,2023-07-08,2028-07-06,0.0,0.0,True
2451,2710,CARD0000002451,DEBIT,EXPIRED,2021-08-14,2026-08-13,0.0,0.0,True
2452,2711,CARD0000002452,DEBIT,ACTIVE,2023-09-08,2028-09-06,0.0,0.0,True
2453,2711,CARD0000002453,DEBIT,ACTIVE,2024-11-12,2029-11-11,0.0,0.0,True
2454,2714,CARD0000002454,CREDIT_GOLD,ACTIVE,2024-05-10,2029-05-09,80000000.0,66.15,True
2455,2714,CARD0000002455,DEBIT,ACTIVE,2022-10-09,2027-10-08,0.0,0.0,True
2456,2715,CARD0000002456,DEBIT,ACTIVE,2022-01-12,2027-01-11,0.0,0.0,True
2457,2717,CARD0000002457,DEBIT,ACTIVE,2026-06-16,2031-06-15,0.0,0.0,True
2458,2719,CARD0000002458,CREDIT_PLATINUM,ACTIVE,2024-09-14,2029-09-13,50000000.0,76.85,True
2459,2720,CARD0000002459,CREDIT_PLATINUM,ACTIVE,2024-08-05,2029-08-04,30000000.0,40.45,True
2460,2721,CARD0000002460,CREDIT_GOLD,ACTIVE,2023-11-24,2028-11-22,50000000.0,39.07,True
2461,2722,CARD0000002461,CREDIT_STANDARD,ACTIVE,2023-01-24,2028-01-23,30000000.0,20.13,True
2462,2723,CARD0000002462,CREDIT_GOLD,ACTIVE,2025-05-12,2030-05-11,50000000.0,27.82,True
2463,2726,CARD0000002463,CREDIT_STANDARD,ACTIVE,2024-06-17,2029-06-16,20000000.0,9.78,True
2464,2727,CARD0000002464,CREDIT_GOLD,ACTIVE,2023-04-22,2028-04-20,20000000.0,40.83,True
2465,2727,CARD0000002465,CREDIT_STANDARD,ACTIVE,2024-05-07,2029-05-06,300000000.0,79.47,False
2466,2728,CARD0000002466,CREDIT_GOLD,ACTIVE,2024-07-04,2029-07-03,120000000.0,60.45,True
2467,2730,CARD0000002467,DEBIT,ACTIVE,2022-06-03,2027-06-02,0.0,0.0,True
2468,2731,CARD0000002468,CREDIT_GOLD,ACTIVE,2022-07-24,2027-07-23,50000000.0,56.69,True
2469,2733,CARD0000002469,DEBIT,ACTIVE,2023-07-21,2028-07-19,0.0,0.0,True
2470,2736,CARD0000002470,DEBIT,ACTIVE,2024-09-17,2029-09-16,0.0,0.0,True
2471,2738,CARD0000002471,DEBIT,ACTIVE,2022-04-07,2027-04-06,0.0,0.0,True
2472,2739,CARD0000002472,CREDIT_STANDARD,BLOCKED,2025-10-30,2030-10-29,20000000.0,2.67,True
2473,2739,CARD0000002473,DEBIT,ACTIVE,2023-06-14,2028-06-12,0.0,0.0,True
2474,2740,CARD0000002474,DEBIT,ACTIVE,2022-10-11,2027-10-10,0.0,0.0,True
2475,2742,CARD0000002475,CREDIT_GOLD,EXPIRED,2021-06-16,2026-06-15,200000000.0,43.49,True
2476,2742,CARD0000002476,CREDIT_STANDARD,ACTIVE,2023-08-09,2028-08-07,80000000.0,35.78,True
2477,2745,CARD0000002477,CREDIT_GOLD,ACTIVE,2025-08-20,2030-08-19,300000000.0,23.41,True
2478,2745,CARD0000002478,DEBIT,EXPIRED,2021-08-06,2026-08-05,0.0,0.0,True
2479,2746,CARD0000002479,DEBIT,ACTIVE,2022-04-03,2027-04-02,0.0,0.0,True
2480,2747,CARD0000002480,DEBIT,EXPIRED,2021-05-26,2026-05-25,0.0,0.0,True
2481,2747,CARD0000002481,CREDIT_PLATINUM,ACTIVE,2024-03-10,2029-03-09,120000000.0,18.41,True
2482,2749,CARD0000002482,DEBIT,ACTIVE,2023-07-09,2028-07-07,0.0,0.0,True
2483,2750,CARD0000002483,CREDIT_GOLD,ACTIVE,2024-06-27,2029-06-26,50000000.0,64.57,True
2484,2750,CARD0000002484,DEBIT,ACTIVE,2023-04-24,2028-04-22,0.0,0.0,True
2485,2752,CARD0000002485,CREDIT_PLATINUM,ACTIVE,2026-06-01,2031-05-31,80000000.0,7.57,True
2486,2753,CARD0000002486,DEBIT,ACTIVE,2022-04-30,2027-04-29,0.0,0.0,True
2487,2756,CARD0000002487,CREDIT_STANDARD,EXPIRED,2021-03-25,2026-03-24,30000000.0,55.71,True
2488,2757,CARD0000002488,CREDIT_PLATINUM,EXPIRED,2021-05-26,2026-05-25,120000000.0,25.46,True
2489,2758,CARD0000002489,DEBIT,ACTIVE,2025-10-23,2030-10-22,0.0,0.0,True
2490,2758,CARD0000002490,DEBIT,EXPIRED,2021-06-23,2026-06-22,0.0,0.0,True
2491,2760,CARD0000002491,DEBIT,ACTIVE,2021-11-15,2026-11-14,0.0,0.0,True
2492,2761,CARD0000002492,DEBIT,ACTIVE,2026-03-10,2031-03-09,0.0,0.0,True
2493,2763,CARD0000002493,CREDIT_STANDARD,ACTIVE,2022-09-13,2027-09-12,20000000.0,55.42,True
2494,2765,CARD0000002494,CREDIT_PLATINUM,ACTIVE,2022-12-20,2027-12-19,50000000.0,20.77,True
2495,2766,CARD0000002495,DEBIT,EXPIRED,2021-07-15,2026-07-14,0.0,0.0,True
2496,2770,CARD0000002496,DEBIT,ACTIVE,2025-09-27,2030-09-26,0.0,0.0,True
2497,2771,CARD0000002497,CREDIT_GOLD,ACTIVE,2026-03-25,2031-03-24,50000000.0,15.05,True
2498,2773,CARD0000002498,CREDIT_PLATINUM,ACTIVE,2022-01-31,2027-01-30,20000000.0,32.32,True
2499,2773,CARD0000002499,DEBIT,ACTIVE,2024-03-29,2029-03-28,0.0,0.0,True
2500,2774,CARD0000002500,DEBIT,ACTIVE,2022-04-06,2027-04-05,0.0,0.0,True
2501,2775,CARD0000002501,DEBIT,ACTIVE,2024-12-28,2029-12-27,0.0,0.0,True
2502,2776,CARD0000002502,CREDIT_GOLD,ACTIVE,2024-05-21,2029-05-20,300000000.0,49.67,True
2503,2777,CARD0000002503,CREDIT_STANDARD,ACTIVE,2021-09-20,2026-09-19,50000000.0,1.71,True
2504,2780,CARD0000002504,DEBIT,ACTIVE,2022-06-14,2027-06-13,0.0,0.0,True
2505,2781,CARD0000002505,CREDIT_PLATINUM,ACTIVE,2025-10-20,2030-10-19,50000000.0,73.65,True
2506,2782,CARD0000002506,DEBIT,ACTIVE,2026-03-01,2031-02-28,0.0,0.0,True
2507,2783,CARD0000002507,CREDIT_GOLD,ACTIVE,2023-07-26,2028-07-24,80000000.0,15.03,True
2508,2788,CARD0000002508,CREDIT_PLATINUM,ACTIVE,2025-07-01,2030-06-30,80000000.0,79.7,True
2509,2789,CARD0000002509,CREDIT_STANDARD,ACTIVE,2023-06-27,2028-06-25,120000000.0,80.52,True
2510,2790,CARD0000002510,DEBIT,ACTIVE,2024-01-21,2029-01-19,0.0,0.0,True
2511,2790,CARD0000002511,CREDIT_PLATINUM,ACTIVE,2024-10-28,2029-10-27,300000000.0,60.27,True
2512,2792,CARD0000002512,CREDIT_GOLD,ACTIVE,2023-09-14,2028-09-12,30000000.0,66.61,True
2513,2792,CARD0000002513,DEBIT,ACTIVE,2026-04-22,2031-04-21,0.0,0.0,True
2514,2793,CARD0000002514,DEBIT,ACTIVE,2024-04-01,2029-03-31,0.0,0.0,True
2515,2793,CARD0000002515,DEBIT,ACTIVE,2024-12-27,2029-12-26,0.0,0.0,True
2516,2794,CARD0000002516,CREDIT_STANDARD,ACTIVE,2022-02-27,2027-02-26,30000000.0,41.4,True
2517,2796,CARD0000002517,CREDIT_PLATINUM,ACTIVE,2022-03-01,2027-02-28,80000000.0,21.86,True
2518,2798,CARD0000002518,CREDIT_STANDARD,ACTIVE,2023-10-09,2028-10-07,120000000.0,54.83,True
2519,2798,CARD0000002519,DEBIT,ACTIVE,2023-06-25,2028-06-23,0.0,0.0,True
2520,2799,CARD0000002520,CREDIT_PLATINUM,ACTIVE,2022-05-17,2027-05-16,300000000.0,1.7,True
2521,2801,CARD0000002521,DEBIT,ACTIVE,2023-11-12,2028-11-10,0.0,0.0,True
